time,joint_name,joint_state,joint_reference
1721902950.6377747,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.16445600114587666, -0.7887395980155887, 2.297685976341148, 0.062341360339014606, -0.0005556819574632499, -0.002633589094027222, 0.0031782969203897338, 0.051503537529732135, -0.7617281546632624, 2.4851765750189827, -0.18817115795327943, -0.0025915404400356223, 0.0016418258521841977, 0.001458640359938812, 0.1769725137502247, -0.7782993373375504, 2.3034157298394415, 0.021343783165606922, -0.0013379570833169652, 0.005134827712748979, -0.0059672984844079124, -0.06580740427705578, -0.7596910133273376, 2.1314512958918836, 0.19718014462829458, 0.002356828201162564, -0.0009233317227721471, -0.0003149563288955548","-0.21073545139652294,-0.7599206880589047,2.2489221157263954,0.0816346301419193,0.0,0.0,0.0,-0.057900819625071584,-0.7383344041393123,2.505149825078878,-0.1961793631301556,0.0,0.0,0.0,0.22993460696094611,-0.7645195223222447,2.3294879100138175,0.005667670117837531,0.0,0.0,0.0,0.03676853513564689,-0.7354580824896471,2.099584164504328,0.20650997579472907,0.0,0.0,0.0"
1721902950.6650717,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.16633509643102062, -0.788813553352222, 2.2935937716875383, 0.06362731081646178, -0.0005797310408279799, 0.002111578413563464, 0.003175034973112112, 0.047317430069289124, -0.761106551665387, 2.487051460908283, -0.19011049308970662, -0.002668224347696757, -0.0006089596714531353, 0.0014671738104494736, 0.1800468528564796, -0.778352833115818, 2.306710446240775, 0.019334975866657444, -0.0012417079806823494, 0.0029101600738323796, -0.005991309990734273, -0.06280735524569181, -0.759748625542155, 2.1290756534474937, 0.19938121100635975, 0.0024577455796546133, -0.0002524729264514747, -0.0003065871827194755","-0.2116783584885112,-0.7595910849258263,2.2457181420098005,0.08450900072543588,0.0,0.0,0.0,-0.06207586335859787,-0.7378852650917285,2.5063992971194407,-0.1978779742183021,0.0,0.0,0.0,0.2323672041138558,-0.7645348858833715,2.3318977410694037,0.0032732026233777134,0.0,0.0,0.0,0.0392824013538769,-0.7350665654125157,2.0977823439293246,0.20792027929260115,0.0,0.0,0.0"
1721902950.6927972,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.16819774050691105, -0.7886376252071159, 2.2892250974385604, 0.06822739057681382, -0.0005937247439771198, 0.0022070092364714355, 0.0031746656192508382, 0.04325562656492554, -0.7604588575143234, 2.4888475876695537, -0.19218840651058677, -0.0027065616461454667, -0.0020931659101659505, 0.0014609075078757527, 0.1828026385927295, -0.7783215440481479, 2.310033935196355, 0.017251738369994385, -0.0011636404776416143, 0.0015104581479059576, -0.00599480869180713, -0.05999813448825009, -0.759826458805481, 2.126924370661648, 0.20037454153351497, 0.0025255570345912304, 0.0014788220820847187, 0.0002801617063319384","-0.2126152413516311,-0.7592509180273268,2.242509268367053,0.08737770746968376,0.0,0.0,0.0,-0.06626716499484032,-0.7374356175004109,2.5076365643113574,-0.19956488900153646,0.0,0.0,0.0,0.23481311642424874,-0.7645423056293013,2.334299869929874,0.0008784935088370638,0.0,0.0,0.0,0.04178877818175268,-0.7346711673741637,2.095971657819646,0.2093355673639281,0.0,0.0,0.0"
1721902950.7080138,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.12620000436528134, -0.7706003612971166, 2.3905751574943412, -0.03627646770956616, -0.0031939523132686887, 0.00271511739634267, 0.0004321579034600731, 0.14016727976078602, -0.7668490947146509, 2.4321309376976323, -0.12481632275665966, -0.002272813273298091, -0.0017294071310036685, 0.0014799750608194273, 0.11179244010815825, -0.7696874023484419, 2.215649441014463, 0.0908859712117076, -0.0008399109784953396, -0.007661719786767662, -0.005363441532786339, -0.1350572311241276, -0.7590640064966978, 2.1759399859891424, 0.15425255910940283, 0.005412092577103955, -0.0002367548973749578, 0.0026511047602060245","-0.2126152413516311,-0.7592509180273268,2.242509268367053,0.08737770746968376,0.0,0.0,0.0,-0.06626716499484032,-0.7374356175004109,2.5076365643113574,-0.19956488900153646,0.0,0.0,0.0,0.23481311642424874,-0.7645423056293013,2.334299869929874,0.0008784935088370638,0.0,0.0,0.0,0.04178877818175268,-0.7346711673741637,2.095971657819646,0.2093355673639281,0.0,0.0,0.0"
1721902950.7184033,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.16992244783343846, -0.7889469109255671, 2.286365390923768, 0.0699663160754378, -0.0016041673956710412, 0.002623015471767687, 0.001988698660311705, 0.039395353869839944, -0.7598562167950416, 2.4905175848053887, -0.19392463844637042, -0.00272949276177048, -0.0034007081557891894, 0.0014538716767793503, 0.18530739756526504, -0.7783228368896085, 2.313161549290827, 0.015769111069376507, -0.0010996443804254241, -0.002265745877031655, -0.006001642040069477, -0.057291376716597675, -0.7596135040134557, 2.124813914585527, 0.20152350902080052, 0.002536090645640421, 0.002027910031701552, 0.000266123774011362","-0.21354615590614628,-0.758900258764212,2.2392954977555726,0.09024081881804946,0.0,0.0,0.0,-0.07047467156700658,-0.7369855863393541,2.5088615855374083,-0.2012399413886441,0.0,0.0,0.0,0.23727242400893842,-0.7645417789942653,2.336694266590697,-0.0015164297870216004,0.0,0.0,0.0,0.044287667689324225,-0.7342718740450771,2.094152122600748,0.21075580925373893,0.0,0.0,0.0"
1721902950.763473,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.17152681478269383, -0.7885626923383349, 2.283124587695365, 0.07040971713914601, -0.0016526281347424288, 0.00361094068169443, 0.0019730688640988703, 0.035680434710752884, -0.7594571568619859, 2.492062696978664, -0.19520890765842047, -0.0027389460160867074, -0.0043199668606241914, 0.0014460731407508476, 0.1875825389272423, -0.77827877088927, 2.3162786962399355, 0.013223840620522509, -0.0007790030468353137, -0.0024858104158616, -0.005988168507996328, -0.05469766708910928, -0.7592482146591566, 2.1228890630972685, 0.2019985520637313, 0.0025277365211637814, 0.002481176299777843, 0.00024219966475769183","-0.2144711574034957,-0.7585391776707804,2.236076832793997,0.09309840268619318,0.0,0.0,0.0,-0.07469832740299996,-0.7365352974317066,2.5100743198765416,-0.2029029646354248,0.0,0.0,0.0,0.23974520721651715,-0.764533304008495,2.339080900724525,-0.0039115389066197714,0.0,0.0,0.0,0.04677907230832385,-0.73386867123848,2.092323754594112,0.21218097445377815,0.0,0.0,0.0"
1721902950.7867255,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.17300415098725974, -0.7880257299339553, 2.2802942641872903, 0.07049627989896123, -0.0016231238037329732, 0.003832580279748754, 0.0019967673736642766, 0.032102399580048235, -0.7593007612790563, 2.4934399313469537, -0.19590470778972424, -0.0027284544113106435, -0.004824745635204408, 0.0014347335248467985, 0.18962303886578535, -0.7783109051771655, 2.3190257278972535, 0.01209926826436103, -0.0007284894671455433, -0.00346491318399611, -0.005996877110511001, -0.05219656152194929, -0.7587487028729623, 2.1212185419971377, 0.20206645381592203, 0.002512043617913129, 0.0025901505484720033, 0.00025570601730340314","-0.21539030043591798,-0.7581677444226003,2.232853275764249,0.09595052646776114,0.0,0.0,0.0,-0.07893807409789969,-0.7360848774166973,2.511274726611261,-0.20455379138515362,0.0,0.0,0.0,0.24223154661930774,-0.7645168793138606,2.341459741681648,-0.006306804558377621,0.0,0.0,0.0,0.04926299482761193,-0.7334615449098849,2.0904865700153543,0.21361103270394066,0.0,0.0,0.0"
1721902950.8078284,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.12620000436528134, -0.7706003612971166, 2.3905751574943412, -0.03627646770956616, -0.0031939523132686887, 0.00271511739634267, 0.0004321579034600731, 0.14016727976078602, -0.7668490947146509, 2.4321309376976323, -0.12481632275665966, -0.002272813273298091, -0.0017294071310036685, 0.0014799750608194273, 0.11179244010815825, -0.7696874023484419, 2.215649441014463, 0.0908859712117076, -0.0008399109784953396, -0.007661719786767662, -0.005363441532786339, -0.1350572311241276, -0.7590640064966978, 2.1759399859891424, 0.15425255910940283, 0.005412092577103955, -0.0002367548973749578, 0.0026511047602060245","-0.216303638945917,-0.7577860278442269,2.2296248286135496,0.09879725704008724,0.0,0.0,0.0,-0.08319385048709202,-0.7356344537154842,2.51246276523501,-0.20619225371011618,0.0,0.0,0.0,0.24473152300503082,-0.7644925041797166,2.343830758490493,-0.008702196501366721,0.0,0.0,0.0,0.051739438388630196,-0.7330504811565983,2.088640584972346,0.21504595399366266,0.0,0.0,0.0"
1721902950.8098962,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.17433349304782997, -0.7877765494532447, 2.2777825180577196, 0.07063175100202468, -0.001591504823098333, 0.0041666034207032965, 0.0032746593386834277, 0.028702024717117247, -0.7593290856666579, 2.4944850846936504, -0.195963143829621, -0.0026843206726079316, -0.0049292674815895055, 0.0014301439433852536, 0.19154635785614538, -0.778367950794963, 2.321508343692674, 0.01144750582390941, -0.0006614348218558774, -0.004255430875487853, -0.005783750037383406, -0.049737672248145515, -0.7581729307492884, 2.1194582813581366, 0.2020795553910668, 0.002492388186888128, 0.002678389295999395, 0.000249336226082697","-0.216303638945917,-0.7577860278442269,2.2296248286135496,0.09879725704008724,0.0,0.0,0.0,-0.08319385048709202,-0.7356344537154842,2.51246276523501,-0.20619225371011618,0.0,0.0,0.0,0.24473152300503082,-0.7644925041797166,2.343830758490493,-0.008702196501366721,0.0,0.0,0.0,0.051739438388630196,-0.7330504811565983,2.088640584972346,0.21504595399366266,0.0,0.0,0.0"
1721902950.8448474,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.17551867488053485, -0.7875118877622196, 2.275238908007296, 0.07076419383600818, -0.0015664524924581258, 0.004436197230665684, 0.0032689783194443933, 0.025452074060622998, -0.7594253167465821, 2.4955802964398366, -0.1959607497456144, -0.0026276209843354437, -0.004779487437884811, 0.0014282851117224382, 0.19337817116647393, -0.778459373459385, 2.323726116657216, 0.011113927826265524, -0.0005764663840386319, -0.004613982150295293, -0.0053382355210827015, -0.047296128711034946, -0.7576726539824596, 2.1177830769033577, 0.2021130795184387, 0.0024563117842530957, 0.0028127573644818327, 0.00024897979714477714","-0.2172112262355715,-0.7573940959168569,2.226391492956363,0.10163866076990402,0.0,0.0,0.0,-0.08746559262008491,-0.7351841544959319,2.5136383954595445,-0.20781818315420253,0.0,0.0,0.0,0.2472452173681819,-0.764460178518954,2.3461939198581687,-0.01109768352980467,0.0,0.0,0.0,0.0542084064808639,-0.7326354662171846,2.086785815463347,0.21648570856324767,0.0,0.0,0.0"
1721902950.8721886,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.1766128832993923, -0.7871815693252042, 2.272601499409456, 0.07083304058982609, -0.0015512297719846302, 0.004671875232413747, 0.0032628683564661642, 0.02231044803674731, -0.7595126510031429, 2.496654665689583, -0.195921864540745, -0.0025696369554557563, -0.004615829686541062, 0.0014302475428955574, 0.1951461333214466, -0.7785580959365541, 2.325703546544837, 0.011138233383377383, -0.0004776985318324378, -0.0046446743677526214, -0.005243959379287233, -0.044852003142123564, -0.7572358286573699, 2.1161417183505016, 0.20214854200494248, 0.002427106424572223, 0.002959018100725075, 0.0002602305745744715","-0.2181131149756912,-0.7569920157859253,2.2231532700763017,0.10447480351903371,0.0,0.0,0.0,-0.0917532337350388,-0.7347341086363172,2.5148015772222942,-0.2094314107765669,0.0,0.0,0.0,0.24977271090111158,-0.7644199029042562,2.348549194171056,-0.013493233457389398,0.0,0.0,0.0,0.05666990293731359,-0.7322164864708858,2.084922277375149,0.21793026690514727,0.0,0.0,0.0"
1721902950.89973,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.1776613118941066, -0.7868148085120339, 2.26991681783673, 0.07083752889219941, -0.001523965966257812, 0.0048758104863813045, 0.0032547669958455927, 0.019246902278374556, -0.7595988230947919, 2.497673160261048, -0.19586800735224763, -0.002512030120551678, -0.004449433759625698, 0.001433625960729934, 0.196905711974515, -0.778661900412005, 2.3275689889678866, 0.011194518458419012, -0.0003943519163467357, -0.004609152049336984, -0.0052561672663618, -0.04239712677365315, -0.7567631703338726, 2.114459144142259, 0.20216154779635254, 0.0023957512488008703, 0.0030577883356910363, 0.0002479580498251366","-0.2181131149756912,-0.7569920157859253,2.2231532700763017,0.10447480351903371,0.0,0.0,0.0,-0.0917532337350388,-0.7347341086363172,2.5148015772222942,-0.2094314107765669,0.0,0.0,0.0,0.24977271090111158,-0.7644199029042562,2.348549194171056,-0.013493233457389398,0.0,0.0,0.0,0.056669902937313686,-0.7322164864708858,2.084922277375149,0.21793026690514727,0.0,0.0,0.0"
1721902950.9091446,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.1776613118941066, -0.7868148085120339, 2.26991681783673, 0.07083752889219941, -0.001523965966257812, 0.0048758104863813045, 0.0032547669958455927, 0.019246902278374556, -0.7595988230947919, 2.497673160261048, -0.19586800735224763, -0.002512030120551678, -0.004449433759625698, 0.001433625960729934, 0.196905711974515, -0.778661900412005, 2.3275689889678866, 0.011194518458419012, -0.0003943519163467357, -0.004609152049336984, -0.0052561672663618, -0.04239712677365315, -0.7567631703338726, 2.114459144142259, 0.20216154779635254, 0.0023957512488008703, 0.0030577883356910363, 0.0002479580498251366","-0.2181131149756912,-0.7569920157859253,2.2231532700763017,0.10447480351903371,0.0,0.0,0.0,-0.0917532337350388,-0.7347341086363172,2.5148015772222942,-0.2094314107765669,0.0,0.0,0.0,0.24977271090111158,-0.7644199029042562,2.348549194171056,-0.013493233457389398,0.0,0.0,0.0,0.056669902937313686,-0.7322164864708858,2.084922277375149,0.21793026690514727,0.0,0.0,0.0"
1721902950.928306,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.17867836139734639, -0.7864822672854634, 2.267383987119082, 0.07059108208930542, -0.0014958913755016567, 0.005093390796906405, 0.0032452716188240416, 0.01625305211637862, -0.7595966966746364, 2.498447962891376, -0.19561478824039824, -0.002453111008860809, -0.004300614053483365, 0.0014341101801678136, 0.19871292605035507, -0.77875128931771, 2.3293589717147434, 0.011272959985667796, -0.0003606152417656716, -0.004532375179289616, -0.0052723585224487834, -0.03992311244857394, -0.7562921774164035, 2.1128022191793896, 0.20213533420698404, 0.002362801058363395, 0.0031694471347227804, 0.00023643100121528704","-0.2181131149756912,-0.7569920157859253,2.2231532700763017,0.10447480351903371,0.0,0.0,0.0,-0.0917532337350388,-0.7347341086363172,2.5148015772222942,-0.2094314107765669,0.0,0.0,0.0,0.24977271090111158,-0.7644199029042562,2.348549194171056,-0.013493233457389398,0.0,0.0,0.0,0.056669902937313686,-0.7322164864708858,2.084922277375149,0.21793026690514727,0.0,0.0,0.0"
1721902950.9658594,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.18000752124770347, -0.7869805107944918, 2.263412668688453, 0.08605786161367579, -0.0011241601885423336, -0.007765138364900892, 0.003214013031663576, 0.012664029246246322, -0.7580547390096832, 2.499730914802342, -0.20408398812248052, -0.002344618780131924, 0.003956252423139794, 0.001421466644417002, 0.20063905291564055, -0.7775060484983598, 2.332712483374946, -0.00330158447876272, -0.00033583335925868596, 0.009956660965339204, -0.00460707732677168, -0.037378476427977425, -0.7564865816854347, 2.1104051820716165, 0.20875317354668255, 0.002315543185745561, -0.002412690057949085, -0.0006212139894001822","-0.2181131149756912,-0.7569920157859253,2.2231532700763017,0.10447480351903371,0.0,0.0,0.0,-0.0917532337350388,-0.7347341086363172,2.5148015772222942,-0.2094314107765669,0.0,0.0,0.0,0.24977271090111158,-0.7644199029042562,2.348549194171056,-0.013493233457389398,0.0,0.0,0.0,0.056669902937313686,-0.7325304570904041,2.0850212172366045,0.2181452976632099,0.0,0.0,0.0"
1721902950.9941883,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.18131068476958223, -0.7869364752998731, 2.2601445405596206, 0.08605737949570003, -0.0011382657721537015, -0.003623227810034102, 0.003202991608941552, 0.008786298056953079, -0.7573453470559386, 2.500874623961705, -0.20405876876644768, -0.0023069458480300398, 0.002065642525958644, 0.0014213138222745059, 0.20272058966312745, -0.7776074879328103, 2.334792462209059, -0.0015794756233038498, -0.00026699823515752286, 0.005772017942816454, -0.004593253415758447, -0.034601163196470885, -0.7561103174212365, 2.108559118838805, 0.208788637550251, 0.002334607403974509, -0.0012395331638348495, -0.0005980368009890213","-0.2181131149756912,-0.7569920157859253,2.2231532700763017,0.10447480351903371,0.0,0.0,0.0,-0.0917532337350388,-0.7347341086363172,2.5148015772222942,-0.2094314107765669,0.0,0.0,0.0,0.24977271090111158,-0.7644199029042562,2.348549194171056,-0.013493233457389398,0.0,0.0,0.0,0.056669902937313686,-0.7325304570904041,2.0850212172366045,0.2181452976632099,0.0,0.0,0.0"
1721902951.008151,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.1776613118941066, -0.7868148085120339, 2.26991681783673, 0.07083752889219941, -0.001523965966257812, 0.0048758104863813045, 0.0032547669958455927, 0.019246902278374556, -0.7595988230947919, 2.497673160261048, -0.19586800735224763, -0.002512030120551678, -0.004449433759625698, 0.001433625960729934, 0.196905711974515, -0.778661900412005, 2.3275689889678866, 0.011194518458419012, -0.0003943519163467357, -0.004609152049336984, -0.0052561672663618, -0.04239712677365315, -0.7567631703338726, 2.114459144142259, 0.20216154779635254, 0.0023957512488008703, 0.0030577883356910363, 0.0002479580498251366","-0.2181131149756912,-0.7569920157859253,2.2231532700763017,0.10447480351903371,0.0,0.0,0.0,-0.0917532337350388,-0.7347341086363172,2.5148015772222942,-0.2094314107765669,0.0,0.0,0.0,0.24977271090111158,-0.7644199029042562,2.348549194171056,-0.013493233457389398,0.0,0.0,0.0,0.056669902937313686,-0.7332330150935763,2.0852423014219466,0.21862677148103993,0.0,0.0,0.0"
1721902951.0229654,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.18258935736381776, -0.7871076480523218, 2.2561746895200283, 0.09225634022722584, -0.0011471287402979868, -0.005314460408295751, 0.0032000709983259767, 0.005047174590942838, -0.7564239291416994, 2.5022587157905125, -0.2067298131283568, -0.002304075895816382, 0.0023322845962603367, 0.0014138535529104601, 0.2050684968889982, -0.7772987093723875, 2.337363404836191, -0.004593808188021242, -0.0005423517504690167, 0.0057741670800055545, -0.00483466726574644, -0.031776148824922856, -0.7559200989504671, 2.106441180386705, 0.21035789233247915, 0.0023815397929904947, -0.0010758918857769473, -0.0005940480013411076","-0.2181131149756912,-0.7569920157859253,2.2231532700763017,0.10447480351903371,0.0,0.0,0.0,-0.0917532337350388,-0.7347341086363172,2.5148015772222942,-0.2094314107765669,0.0,0.0,0.0,0.24977271090111158,-0.7644199029042562,2.348549194171056,-0.013493233457389398,0.0,0.0,0.0,0.056669902937313686,-0.7332330150935763,2.0852423014219466,0.21862677148103993,0.0,0.0,0.0"
1721902951.0494592,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.18382040300311164, -0.78664124569117, 2.252602805541775, 0.09227621952650189, -0.001149704160287257, -0.000725889939976021, 0.003195711711243554, 0.002820354696695837, -0.7553700655745637, 2.503577309569472, -0.20941466772642947, -0.002347302680574259, 0.0024822875578252024, 0.0014300752193259214, 0.2075722734578207, -0.7773158878829483, 2.340291136982387, -0.0077164374051772455, -0.0006628514836650723, 0.005807483024892868, -0.0049652097498702474, -0.02889336585871316, -0.7557655615212857, 2.104152694055582, 0.2123604083235744, 0.0024391883263925607, -0.0009807165233866044, -0.0005907138161127534","-0.2181131149756912,-0.7569920157859253,2.2231532700763017,0.10447480351903371,0.0,0.0,0.0,-0.0917532337350388,-0.7347341086363172,2.5148015772222942,-0.2094314107765669,0.0,0.0,0.0,0.24977271090111158,-0.7644199029042562,2.348549194171056,-0.013493233457389398,0.0,0.0,0.0,0.056669902937313686,-0.7345272891382545,2.0856484708748373,0.21951487607282738,0.0,0.0,0.0"
1721902951.0951953,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.18510612032271556, -0.786324408586669, 2.2484605197390284, 0.09699310775798065, -0.0011449060292587632, -0.0009588003668286049, 0.0031934847471157823, -0.005166891539032825, -0.754431342354132, 2.5048505504866725, -0.21094751327579608, -0.0023825328779221167, 0.0015428976861322496, 0.0014553846700762207, 0.21001330257388862, -0.7773106891680026, 2.3432420135024508, -0.009962084732485721, -0.0006845904284604742, 0.004846870800993663, -0.004994903235805204, -0.02610486453658467, -0.7555986071817529, 2.1018117872420543, 0.21446280099139337, 0.0024927009580926196, -0.000916578811532176, -0.0005843072531375171","-0.2181131149756912,-0.7569920157859253,2.2231532700763017,0.10447480351903371,0.0,0.0,0.0,-0.0917532337350388,-0.7347341086363172,2.5148015772222942,-0.2094314107765669,0.0,0.0,0.0,0.24977271090111158,-0.7644199029042562,2.348549194171056,-0.013493233457389398,0.0,0.0,0.0,0.056669902937313686,-0.7365435247119185,2.0862783172236594,0.22090126529766918,0.0,0.0,0.0"
