time,B2C_joint_pub,B2C_reference_position,B2C_feedback_position,B2C_position_error,B2C_reference_velocity,B2C_feedback_velocity,B2C_velocity_error,B2C_torque,C2F_joint_pub,C2F_reference_position,C2F_feedback_position,C2F_position_error,C2F_reference_velocity,C2F_feedback_velocity,C2F_velocity_error,C2F_torque,F2T_joint_pub,F2T_reference_position,F2T_feedback_position,F2T_position_error,F2T_reference_velocity,F2T_feedback_velocity,F2T_velocity_error,F2T_torque,T2E_joint_pub,T2E_reference_position,T2E_feedback_position,T2E_position_error,T2E_reference_velocity,T2E_feedback_velocity,T2E_velocity_error,T2E_torque,wristH_joint_pub,wristH_reference_position,wristH_feedback_position,wristH_position_error,wristH_reference_velocity,wristH_feedback_velocity,wristH_velocity_error,wristH_torque,wristV_joint_pub,wristV_reference_position,wristV_feedback_position,wristV_position_error,wristV_reference_velocity,wristV_feedback_velocity,wristV_velocity_error,wristV_torque,driving_joint_pub,driving_reference_position,driving_feedback_position,driving_position_error,driving_reference_velocity,driving_feedback_velocity,driving_velocity_error,driving_torque,
38.5207,0,0.00113695,0.00113695,0,-0.00037229,-0.00037229,0,-3.7229e-06,-1.58484,-0.621016,-0.621016,0,-5.24385,-5.24385,0,-0.0524385,2.29393,2.07398,2.07398,0,2.68771,2.68771,0,0.0268771,0.861633,-0.0452424,-0.0452424,0,0.0732442,0.0732442,0,0.000732442,0,0.000230151,0.000230151,0,-0.00474421,-0.00474421,0,-4.74421e-05,0,0.112522,0.112522,0,2.591,2.591,0,0.02591,0,-0.0053579,-0.0053579,0,0.00364517,0.00364517,0,3.64517e-05,
39.7258,0,0.000914683,0.000914683,0,-0.000353294,-0.000353294,0,-3.53294e-06,-1.58482,-0.674454,-0.674454,0,-5.39054,-5.39054,0,-0.0539054,2.29391,2.10017,2.10017,0,2.58115,2.58115,0,0.0258115,0.861648,-0.0433891,-0.0433891,0,0.120761,0.120761,0,0.00120761,0,0.000173604,0.000173604,0,-0.00415202,-0.00415202,0,-4.15202e-05,0,0.137825,0.137825,0,2.67992,2.67992,0,0.0267992,0,-0.00523948,-0.00523948,0,0.000770213,0.000770213,0,7.70213e-06,
40.8274,0,0.000530725,0.000530725,0,-0.0275393,-0.0275393,0,-0.000275393,-1.5848,-0.734335,-0.734335,0,-5.50973,-5.50973,0,-0.0550973,2.29389,2.12677,2.12677,0,2.36134,2.36134,0,0.0236134,0.861662,-0.0409048,-0.0409048,0,0.260757,0.260757,0,0.00260757,0,0.000152467,0.000152467,0,-0.00815289,-0.00815289,0,-8.15289e-05,0,0.168882,0.168882,0,2.90647,2.90647,0,0.0290647,0,-0.00512456,-0.00512456,0,-0.00387926,-0.00387926,0,-3.87926e-05,
41.9712,0,0.000130787,0.000130787,0,-0.0180728,-0.0180728,0,-0.000180728,-1.58477,-0.795482,-0.795482,0,-5.65984,-5.65984,0,-0.0565984,2.29387,2.15122,2.15122,0,2.18833,2.18833,0,0.0218833,0.861676,-0.037682,-0.037682,0,0.475455,0.475455,0,0.00475455,0,0.000173088,0.000173088,0,0.00234042,0.00234042,0,2.34042e-05,0,0.202306,0.202306,0,2.91591,2.91591,0,0.0291591,0,-0.00502209,-0.00502209,0,0.00840639,0.00840639,0,8.40639e-05,
42.9573,0,-0.000213826,-0.000213826,0,-0.00668126,-0.00668126,0,-6.68126e-05,-1.58475,-0.851886,-0.851886,0,-5.70979,-5.70979,0,-0.0570979,2.29385,2.17118,2.17118,0,1.94017,1.94017,0,0.0194017,0.861689,-0.0338828,-0.0338828,0,0.468937,0.468937,0,0.00468937,0,0.000119796,0.000119796,0,-0.00514004,-0.00514004,0,-5.14004e-05,0,0.234938,0.234938,0,3.32011,3.32011,0,0.0332011,0,-0.00493412,-0.00493412,0,0.0119324,0.0119324,0,0.000119324,
43.9631,0,0,-0.00181073,0.00181073,0,-0.0188294,0.0188294,0.543218,-1.58474,-1.58474,-0.917996,-0.666745,0,-7.34376,7.34376,-333.373,2.29384,2.29384,2.18392,0.10992,0,1.11213,-1.11213,43.968,0.861695,0.861695,0.02691,0.834785,0,4.07087,-4.07087,250.436,0,0,-0.00220194,0.00220194,0,-0.0315027,0.0315027,0.660582,0,0,0.224603,-0.224603,0,3.98907,-3.98907,-112.302,0,0,-0.00894511,0.00894511,0,-0.00445385,0.00445385,0.0894511,
44.9351,0,0,-0.00267955,0.00267955,0,-0.000896007,0.000896007,0.803865,-1.58474,-1.58474,-1.01172,-0.57302,0,-8.68784,8.68784,-286.51,2.29384,2.29384,2.18891,0.104933,0,2.83926,-2.83926,41.9733,0.861695,0.861695,0.227925,0.63377,0,1.40078,-1.40078,190.131,0,0,0.00101944,-0.00101944,0,-0.0125271,0.0125271,-0.305832,0,0,0.084576,-0.084576,0,3.62092,-3.62092,-42.288,0,0,-0.00807277,0.00807277,0,-0.00146644,0.00146644,0.0807277,
45.9838,0,0,-0.000937237,0.000937237,0,0.0956311,-0.0956311,0.281171,-1.58474,-1.58474,-1.11184,-0.472897,0,-10.2036,10.2036,-236.449,2.29384,2.29384,2.20712,0.0867272,0,4.71371,-4.71371,34.6909,0.861695,0.861695,0.354318,0.507377,0,-17.0291,17.0291,152.213,0,0,0.000525684,-0.000525684,0,-0.022445,0.022445,-0.157705,0,0,0.0143761,-0.0143761,0,29.5896,-29.5896,-7.18805,0,0,-0.00706424,0.00706424,0,-0.000664273,0.000664273,0.0706424,
46.909,0,0,0.000470657,-0.000470657,0,0.0510383,-0.0510383,-0.141197,-1.58474,-1.58474,-1.21774,-0.367004,0,-10.6421,10.6421,-183.502,2.29384,2.29384,2.2238,0.0700427,0,4.80506,-4.80506,28.0171,0.861695,0.861695,0.457491,0.404204,0,-15.7694,15.7694,121.261,0,0,0.000285276,-0.000285276,0,-0.039353,0.039353,-0.0855829,0,0,0.00683328,-0.00683328,0,29.5475,-29.5475,-3.41664,0,0,-0.00679316,0.00679316,0,-0.0041759,0.0041759,0.0679316,
47.011,0,0,0.000104247,-0.000104247,0,-0.0328178,0.0328178,-0.031274,-1.58474,-1.58474,-1.37895,-0.205794,0,-10.4849,10.4849,-102.897,2.29384,2.29384,2.2449,0.0489454,0,-0.120985,0.120985,19.5781,0.861695,0.861695,0.638122,0.223574,0,23.8985,-23.8985,67.0721,0,0,0.000172562,-0.000172562,0,0.00828051,-0.00828051,-0.0517687,0,0,-0.0126447,0.0126447,0,-14.3992,14.3992,6.32235,0,0,-0.00679681,0.00679681,0,0.00306025,-0.00306025,0.0679681,
47.1309,0,0,0.0022293,-0.0022293,0,0.0553029,-0.0553029,-0.668789,-1.58474,-1.58474,-1.68134,0.0965973,0,-9.18821,9.18821,48.2986,2.29384,2.29384,2.312,-0.0181599,0,7.5079,-7.5079,-7.26395,0.861695,0.861695,0.881343,-0.0196477,0,-27.9005,27.9005,-5.89432,0,0,-0.00137925,0.00137925,0,-0.593105,0.593105,0.413776,0,0,0.0248999,-0.0248999,0,36.8488,-36.8488,-12.45,0,0,-0.0058901,0.0058901,0,0.00233187,-0.00233187,0.058901,
48.0539,0,0,0.00120264,-0.00120264,0,-0.0262227,0.0262227,-0.360793,-1.58474,-1.58474,-1.6639,0.0791628,0,0.315113,-0.315113,39.5814,2.29384,2.29384,2.34795,-0.0541061,0,0.28246,-0.28246,-21.6424,0.861695,0.861695,0.849679,0.0120166,0,-14.5744,14.5744,3.60499,0,0,-0.00220408,0.00220408,0,0.00785191,-0.00785191,0.661224,0,0,0.00910699,-0.00910699,0,23.5726,-23.5726,-4.55349,0,0,-0.00555128,0.00555128,0,-0.00119265,0.00119265,0.0555128,
49.375,9.99768e-05,0.000812225,0.000812225,0,-0.0548057,-0.0548057,0,-0.000548057,-1.54216,-1.63219,-1.63219,0,2.56562,2.56562,0,0.0256562,2.3145,2.32453,2.32453,0,0.536575,0.536575,0,0.00536575,0.798462,0.866893,0.866893,0,-21.8681,-21.8681,0,-0.218681,0,-0.000522841,-0.000522841,0,-0.00553527,-0.00553527,0,-5.53527e-05,0,0.0208995,0.0208995,0,26.9352,26.9352,0,0.269352,0,-0.00453415,-0.00453415,0,-0.00731844,-0.00731844,0,-7.31844e-05,
51.0465,0.0011935,0.000296942,0.000296942,0,-0.0232696,-0.0232696,0,-0.000232696,-0.827005,-1.61198,-1.61198,0,1.66212,1.66212,0,0.0166212,2.3309,2.30736,2.30736,0,-1.48076,-1.48076,0,-0.0148076,0.0668984,0.867406,0.867406,0,-0.0283098,-0.0283098,0,-0.000283098,0,-0.000333008,-0.000333008,0,0.0032086,0.0032086,0,3.2086e-05,0,0.0253957,0.0253957,0,-0.0173336,-0.0173336,0,-0.000173336,0,-0.00834949,-0.00834949,0,0.00046699,0.00046699,0,4.6699e-06,
52.6999,0.00172282,0.00172282,0.00018166,0.00154116,0,-0.0418068,0.0418068,0.462348,-0.440749,-0.440749,-1.5964,1.15565,0,3.20302,-3.20302,577.825,2.17323,2.17323,2.29478,-0.121553,0,-3.20063,3.20063,-48.6212,-0.161679,-0.161679,0.87511,-1.03679,0,18.0577,-18.0577,-311.037,0,0,-0.00028676,0.00028676,0,0.00126722,-0.00126722,0.0860281,0,0,0.00504444,-0.00504444,0,-26.404,26.404,-2.52222,0,0,-0.00836343,0.00836343,0,0.00183023,-0.00183023,0.0836343,
54.0264,0.00172282,0.00172282,0.000863197,0.000859624,0,0.0390091,-0.0390091,0.257887,-0.440749,-0.440749,-1.57092,1.13017,0,4.52661,-4.52661,565.084,2.17323,2.17323,2.27422,-0.100996,0,-5.7465,5.7465,-40.3983,-0.161679,-0.161679,0.87163,-1.03331,0,19.9592,-19.9592,-309.993,0,0,0.000685029,-0.000685029,0,0.0616237,-0.0616237,-0.205509,0,0,-0.00442993,0.00442993,0,-24.1763,24.1763,2.21497,0,0,-0.0259949,0.0259949,0,0.000697359,-0.000697359,0.259949,
55.3056,0.00172282,0.00172282,0.00263378,-0.000910957,0,0.0752297,-0.0752297,-0.273287,-0.440749,-0.440749,-1.53173,1.09098,0,3.79936,-3.79936,545.492,2.17323,2.17323,2.24787,-0.0746486,0,-0.726242,0.726242,-29.8595,-0.161679,-0.161679,0.839711,-1.00139,0,-12.8645,12.8645,-300.417,0,0,0.000875975,-0.000875975,0,-0.0271766,0.0271766,-0.262793,0,0,0.0165122,-0.0165122,0,11.7956,-11.7956,-8.25612,0,0,-0.0270659,0.0270659,0,-0.0111899,0.0111899,0.270659,
56.153,0.00172282,0.00172282,0.00244161,-0.000718792,0,-0.049507,0.049507,-0.215638,-0.440749,-0.440749,-1.4905,1.04975,0,2.29389,-2.29389,524.876,2.17323,2.17323,2.22237,-0.049143,0,1.74138,-1.74138,-19.6572,-0.161679,-0.161679,0.810459,-0.972138,0,-35.3439,35.3439,-291.641,0,0,-0.000327033,0.000327033,0,-0.018853,0.018853,0.0981098,0,0,0.0298381,-0.0298381,0,39.5041,-39.5041,-14.919,0,0,-0.0233143,0.0233143,0,-0.00480366,0.00480366,0.233143,
57.1448,0.00172282,0.00172282,0.000761078,0.000961743,0,-0.144574,0.144574,0.288523,-0.440749,-0.440749,-1.44436,1.00361,0,4.15,-4.15,501.806,2.17323,2.17323,2.19556,-0.0223321,0,-1.34795,1.34795,-8.93286,-0.161679,-0.161679,0.789163,-0.950842,0,-12.9577,12.9577,-285.253,0,0,0.00148739,-0.00148739,0,0.000335564,-0.000335564,-0.446218,0,0,0.0213151,-0.0213151,0,12.7355,-12.7355,-10.6575,0,0,-0.020476,0.020476,0,-0.00448548,0.00448548,0.20476,
58.3124,0.00172282,0.00172282,-0.00181727,0.00354009,0,-0.12717,0.12717,1.06203,-0.440749,-0.440749,-1.38876,0.948015,0,5.03085,-5.03085,474.008,2.17323,2.17323,2.1689,0.00432905,0,-3.21051,3.21051,1.73162,-0.161679,-0.161679,0.753744,-0.915423,0,8.43164,-8.43164,-274.627,0,0,0.0010792,-0.0010792,0,0.0414972,-0.0414972,-0.32376,0,0,0.00476083,-0.00476083,0,-15.504,15.504,-2.38042,0,0,-0.023749,0.023749,0,-2.47362,2.47362,0.23749,
59.2892,0.00172282,0.00172282,-0.00205167,0.00377449,0,0.495629,-0.495629,1.13235,-0.440749,-0.440749,-1.34467,0.90392,0,5.51077,-5.51077,451.96,2.17323,2.17323,2.17344,-0.000215943,0,-2.08955,2.08955,-0.0863772,-0.161679,-0.161679,0.636926,-0.798605,0,13.1236,-13.1236,-239.582,0,0,0.00407404,-0.00407404,0,4.52753,-4.52753,-1.22221,0,0,0.0470938,-0.0470938,0,-28.7209,28.7209,-23.5469,0,0,-0.0157615,0.0157615,0,6.01903,-6.01903,0.157615,
60.289,0.00172282,0.00172282,0.00302413,-0.00130131,0,0.57802,-0.57802,-0.390393,-0.440749,-0.440749,-1.3009,0.860152,0,3.05811,-3.05811,430.076,2.17323,2.17323,2.17247,0.000757881,0,-3.00868,3.00868,0.303152,-0.161679,-0.161679,0.503932,-0.66561,0,3.2509,-3.2509,-199.683,0,0,-0.00315804,0.00315804,0,1.72004,-1.72004,0.947413,0,0,0.145301,-0.145301,0,-3.22458,3.22458,-72.6503,0,0,-0.0115815,0.0115815,0,0.143077,-0.143077,0.115815,
61.4189,0.00172282,0.00172282,0.00214861,-0.000425792,0,-0.129399,0.129399,-0.127738,-0.440749,-0.440749,-1.25112,0.810376,0,5.19129,-5.19129,405.188,2.17323,2.17323,2.17131,0.00191739,0,3.21495,-3.21495,0.766955,-0.161679,-0.161679,0.403684,-0.565363,0,-25.638,25.638,-169.609,0,0,-0.00283376,0.00283376,0,-0.375705,0.375705,0.850129,0,0,0.195564,-0.195564,0,17.676,-17.676,-97.7818,0,0,-0.0125182,0.0125182,0,-0.693065,0.693065,0.125182,
62.5585,0.00172282,0.00172282,0.00197539,-0.000252566,0,0.0208716,-0.0208716,-0.0757697,-0.440749,-0.440749,-1.20287,0.762119,0,5.54616,-5.54616,381.06,2.17323,2.17323,2.17862,-0.00539025,0,2.21895,-2.21895,-2.1561,-0.161679,-0.161679,0.325757,-0.487435,0,-20.9439,20.9439,-146.231,0,0,-0.0015446,0.0015446,0,0.0180985,-0.0180985,0.463379,0,0,0.220264,-0.220264,0,17.169,-17.169,-110.132,0,0,-0.00859201,0.00859201,0,-8.06729e-06,8.06729e-06,0.0859201,
63.6514,0.00172282,0.00172282,0.00224978,-0.000526961,0,0.00776097,-0.00776097,-0.158088,-0.440749,-0.440749,-1.14748,0.706729,0,4.6472,-4.6472,353.364,2.17323,2.17323,2.1765,-0.00327706,0,-2.94962,2.94962,-1.31083,-0.161679,-0.161679,0.288153,-0.449832,0,18.4726,-18.4726,-134.95,0,0,-0.000936529,0.000936529,0,0.0163879,-0.0163879,0.280959,0,0,0.196992,-0.196992,0,-25.8378,25.8378,-98.4958,0,0,-0.00787624,0.00787624,0,1.18842,-1.18842,0.0787624,
64.7855,0.00172282,0.00172282,0.00283574,-0.00111292,0,0.0803196,-0.0803196,-0.333877,-0.440749,-0.440749,-1.07853,0.637776,0,7.1276,-7.1276,318.888,2.17323,2.17323,2.17574,-0.00251328,0,0.969159,-0.969159,-1.00531,-0.161679,-0.161679,0.18561,-0.347289,0,-20.76,20.76,-104.187,0,0,-0.00212135,0.00212135,0,1.43763,-1.43763,0.636404,0,0,0.234018,-0.234018,0,16.3959,-16.3959,-117.009,0,0,-0.0117001,0.0117001,0,-0.000262542,0.000262542,0.117001,
66.0156,0.00172282,0.00172282,0.00260093,-0.000878114,0,0.144792,-0.144792,-0.263434,-0.440749,-0.440749,-1.0173,0.576549,0,7.31095,-7.31095,288.274,2.17323,2.17323,2.17564,-0.00241905,0,1.17462,-1.17462,-0.967619,-0.161679,-0.161679,0.104795,-0.266474,0,-21.3574,21.3574,-79.9421,0,0,-0.0020668,0.0020668,0,1.5678,-1.5678,0.620039,0,0,0.245369,-0.245369,0,15.6041,-15.6041,-122.685,0,0,-0.0143223,0.0143223,0,0.000771476,-0.000771476,0.143223,
67.0394,0.00172282,0.00172282,0.00168129,4.153e-05,0,-0.00896859,0.00896859,0.012459,-0.440749,-0.440749,-0.952686,0.511937,0,8.50908,-8.50908,255.969,2.17323,2.17323,2.17586,-0.00263858,0,1.21543,-1.21543,-1.05543,-0.161679,-0.161679,0.03453,-0.196209,0,-22.1787,22.1787,-58.8627,0,0,0.000883636,-0.000883636,0,-0.0248698,0.0248698,-0.265091,0,0,0.234579,-0.234579,0,12.4047,-12.4047,-117.289,0,0,-0.0111423,0.0111423,0,-0.00273397,0.00273397,0.111423,
68.1065,0.00545128,0.000941781,0.000941781,0,-0.0278534,-0.0278534,0,-0.000278534,-0.440092,-0.891172,-0.891172,0,5.41126,5.41126,0,0.0541126,2.17622,2.17234,2.17234,0,-0.993474,-0.993474,0,-0.00993474,-0.165327,-0.0204785,-0.0204785,0,-2.30765,-2.30765,0,-0.0230765,0,0.000510336,0.000510336,0,0.00405982,0.00405982,0,4.05982e-05,0,0.217713,0.217713,0,-2.00403,-2.00403,0,-0.0200403,0,-0.01026,-0.01026,0,0.000474031,0.000474031,0,4.74031e-06,
69.1901,0.0114734,0.00047014,0.00047014,0,-0.0284153,-0.0284153,0,-0.000284153,-0.439015,-0.846719,-0.846719,0,3.91399,3.91399,0,0.0391399,2.18097,2.15893,2.15893,0,-1.3887,-1.3887,0,-0.013887,-0.171153,-0.0275357,-0.0275357,0,0.00459146,0.00459146,0,4.59146e-05,0,0.000297662,0.000297662,0,0.000897753,0.000897753,0,8.97753e-06,0,0.212388,0.212388,0,-0.0121359,-0.0121359,0,-0.000121359,0,-0.0102561,-0.0102561,0,6.09044e-05,6.09044e-05,0,6.09044e-07,
69.9936,0.015667,0.000254306,0.000254306,0,-0.0107088,-0.0107088,0,-0.000107088,-0.438252,-0.800662,-0.800662,0,3.22989,3.22989,0,0.0322989,2.18421,2.14395,2.14395,0,-0.940194,-0.940194,0,-0.00940194,-0.175161,-0.027606,-0.027606,0,-0.00560823,-0.00560823,0,-5.60823e-05,0,0.000321219,0.000321219,0,0.000825312,0.000825312,0,8.25312e-06,0,0.212207,0.212207,0,-0.0133391,-0.0133391,0,-0.000133391,0,-0.0102547,-0.0102547,0,0.000103866,0.000103866,0,1.03866e-06,
70.0975,0.0161786,0.00288555,0.00288555,0,0.0473899,0.0473899,0,0.000473899,-0.438158,-0.694607,-0.694607,0,2.17002,2.17002,0,0.0217002,2.1846,2.13919,2.13919,0,0.0197279,0.0197279,0,0.000197279,-0.175647,-0.0575648,-0.0575648,0,-0.280519,-0.280519,0,-0.00280519,0,0.000276665,0.000276665,0,-0.00386611,-0.00386611,0,-3.86611e-05,0,0.183249,0.183249,0,-0.299282,-0.299282,0,-0.00299282,0,-0.0102618,-0.0102618,0,-0.000144181,-0.000144181,0,-1.44181e-06,
70.7588,0.019599,0.00332007,0.00332007,0,0.0159918,0.0159918,0,0.000159918,-0.437528,-0.675317,-0.675317,0,1.45158,1.45158,0,0.0145158,2.18721,2.1395,2.1395,0,0.173843,0.173843,0,0.00173843,-0.178884,-0.0574168,-0.0574168,0,0.0155551,0.0155551,0,0.000155551,0,0.000263725,0.000263725,0,0.000445008,0.000445008,0,4.45008e-06,0,0.183246,0.183246,0,0.0077907,0.0077907,0,7.7907e-05,0,-0.0102641,-0.0102641,0,-0.0010164,-0.0010164,0,-1.0164e-05,
71.8307,0.0255794,0.00901791,0.00901791,0,0.3857,0.3857,0,0.003857,-0.436412,-0.658871,-0.658871,0,1.44076,1.44076,0,0.0144076,2.19169,2.15834,2.15834,0,2.56554,2.56554,0,0.0256554,-0.18448,-0.0985956,-0.0985956,0,-5.23355,-5.23355,0,-0.0523355,0,0.00158696,0.00158696,0,-0.0128032,-0.0128032,0,-0.000128032,0,0.156031,0.156031,0,-3.5819,-3.5819,0,-0.035819,0,-0.0103954,-0.0103954,0,0.0106229,0.0106229,0,0.000106229,
72.9139,0.0312022,0.0306532,0.00919448,0.0214587,0,0.0503191,-0.0503191,6.43762,-0.435347,-0.435451,-0.653658,0.218207,0,-0.00704142,0.00704142,109.104,2.19582,2.19542,2.17602,0.0194009,0,1.33009,-1.33009,7.76038,-0.189672,-0.189168,-0.121979,-0.0671891,0,-1.10064,1.10064,-20.1567,0,0,0.000642816,-0.000642816,0,-0.0174027,0.0174027,-0.192845,0,0,0.133454,-0.133454,0,-0.788328,0.788328,-66.7268,0,0,-0.010418,0.010418,0,-0.00201697,0.00201697,0.10418,
74.0155,0.0374835,0.0124932,0.0124932,0,0.0147185,0.0147185,0,0.000147185,-0.43414,-0.657899,-0.657899,0,-0.75243,-0.75243,0,-0.0075243,2.20033,2.19205,2.19205,0,0.953768,0.953768,0,0.00953768,-0.195391,-0.143262,-0.143262,0,0.00497612,0.00497612,0,4.97612e-05,0,0.000417944,0.000417944,0,-0.00443801,-0.00443801,0,-4.43801e-05,0,0.130832,0.130832,0,0.011392,0.011392,0,0.00011392,0,-0.00980122,-0.00980122,0,0.000443902,0.000443902,0,4.43902e-06,
75.1131,0.0433103,0.013874,0.013874,0,0.215886,0.215886,0,0.00215886,-0.433006,-0.664489,-0.664489,0,-0.7746,-0.7746,0,-0.007746,2.20443,2.19898,2.19898,0,0.428343,0.428343,0,0.00428343,-0.200622,-0.143226,-0.143226,0,-0.0314444,-0.0314444,0,-0.000314444,0,-0.000556896,-0.000556896,0,-0.0683974,-0.0683974,0,-0.000683974,0,0.134358,0.134358,0,0.821883,0.821883,0,0.00821883,0,-0.0096709,-0.0096709,0,0.109649,0.109649,0,0.00109649,
76.224,0.0494584,0.0148587,0.0148587,0,-0.0159602,-0.0159602,0,-0.000159602,-0.431795,-0.67646,-0.67646,0,-1.41149,-1.41149,0,-0.0141149,2.20866,2.20506,2.20506,0,0.893096,0.893096,0,0.00893096,-0.206066,-0.143148,-0.143148,0,0.0565981,0.0565981,0,0.000565981,0,-0.000774647,-0.000774647,0,0.00924096,0.00924096,0,9.24096e-05,0,0.141354,0.141354,0,0.0983593,0.0983593,0,0.000983593,0,-0.00944768,-0.00944768,0,-0.0040629,-0.0040629,0,-4.0629e-05,
77.3182,0.0551375,0.0149274,0.0149274,0,0.00194889,0.00194889,0,1.94889e-05,-0.430665,-0.692145,-0.692145,0,-1.56299,-1.56299,0,-0.0156299,2.21249,2.21287,2.21287,0,0.916539,0.916539,0,0.00916539,-0.211025,-0.143073,-0.143073,0,0.03597,0.03597,0,0.0003597,0,-0.000640626,-0.000640626,0,0.0037283,0.0037283,0,3.7283e-05,0,0.14771,0.14771,0,0.0115682,0.0115682,0,0.000115682,0,-0.00939159,-0.00939159,0,-0.000241727,-0.000241727,0,-2.41727e-06,
78.4017,0.0608499,0.0151188,0.0151188,0,0.010288,0.010288,0,0.00010288,-0.429785,-0.710814,-0.710814,0,-1.94247,-1.94247,0,-0.0194247,2.21539,2.2216,2.2216,0,0.917235,0.917235,0,0.00917235,-0.21481,-0.143179,-0.143179,0,-0.0320427,-0.0320427,0,-0.000320427,0,-0.000573066,-0.000573066,0,0.00790589,0.00790589,0,7.90589e-05,0,0.15727,0.15727,0,0.88024,0.88024,0,0.0088024,0,-0.00934795,-0.00934795,0,0.0257172,0.0257172,0,0.000257172,
79.4934,0.0679113,0.0153322,0.0153322,0,0.0154706,0.0154706,0,0.000154706,-0.269745,-0.731672,-0.731672,0,-2.20696,-2.20696,0,-0.0220696,2.11271,2.23116,2.23116,0,0.995528,0.995528,0,0.00995528,-0.272167,-0.143292,-0.143292,0,-0.0360128,-0.0360128,0,-0.000360128,0,-0.000503623,-0.000503623,0,0.00804343,0.00804343,0,8.04343e-05,0,0.167899,0.167899,0,1.10538,1.10538,0,0.0110538,0,-0.0093362,-0.0093362,0,0.0224125,0.0224125,0,0.000224125,
80.5954,0.0746314,0.0154955,0.0154955,0,0.0181345,0.0181345,0,0.000181345,-0.196858,-0.755288,-0.755288,0,-2.45565,-2.45565,0,-0.0245565,2.05868,2.24157,2.24157,0,1.04882,1.04882,0,0.0104882,-0.291024,-0.143437,-0.143437,0,-0.0248938,-0.0248938,0,-0.000248938,0,-0.000435135,-0.000435135,0,0.00820544,0.00820544,0,8.20544e-05,0,0.18025,0.18025,0,1.34048,1.34048,0,0.0134048,0,-0.00932049,-0.00932049,0,0.0151944,0.0151944,0,0.000151944,
81.7042,0.0811847,0.0156651,0.0156651,0,0.0080761,0.0080761,0,8.0761e-05,-0.196407,-0.780904,-0.780904,0,-2.63811,-2.63811,0,-0.0263811,2.05976,2.2525,2.2525,0,1.08485,1.08485,0,0.0108485,-0.29256,-0.143552,-0.143552,0,-0.0294594,-0.0294594,0,-0.000294594,0,-0.000401476,-0.000401476,0,0.00592592,0.00592592,0,5.92592e-05,0,0.194162,0.194162,0,1.50604,1.50604,0,0.0150604,0,-0.00932503,-0.00932503,0,0.0177394,0.0177394,0,0.000177394,
82.8031,0.0877415,0.0158268,0.0158268,0,0.015614,0.015614,0,0.00015614,-0.195967,-0.808225,-0.808225,0,-2.82162,-2.82162,0,-0.0282162,2.06082,2.26328,2.26328,0,1.07377,1.07377,0,0.0107377,-0.294052,-0.143322,-0.143322,0,-0.0131549,-0.0131549,0,-0.000131549,0,-0.000409007,-0.000409007,0,0.00276192,0.00276192,0,2.76192e-05,0,0.210339,0.210339,0,1.90215,1.90215,0,0.0190215,0,-0.00928258,-0.00928258,0,-0.0192567,-0.0192567,0,-0.000192567,
83.9036,0.0943723,0.015922,0.015922,0,0.00921062,0.00921062,0,9.21062e-05,-0.195534,-0.837436,-0.837436,0,-2.9377,-2.9377,0,-0.029377,2.06185,2.27502,2.27502,0,1.06198,1.06198,0,0.0106198,-0.295516,-0.14346,-0.14346,0,-0.0197757,-0.0197757,0,-0.000197757,0,-0.000372742,-0.000372742,0,-0.00264218,-0.00264218,0,-2.64218e-05,0,0.226887,0.226887,0,1.98676,1.98676,0,0.0198676,0,-0.00922971,-0.00922971,0,0.00441092,0.00441092,0,4.41092e-05,
84.9988,0.100871,0.0160134,0.0160134,0,0.000425139,0.000425139,0,4.25139e-06,-0.19512,-0.868572,-0.868572,0,-3.19556,-3.19556,0,-0.0319556,2.06283,2.28652,2.28652,0,1.25951,1.25951,0,0.0125951,-0.296907,-0.143114,-0.143114,0,-0.00392525,-0.00392525,0,-3.92525e-05,0,-0.000395413,-0.000395413,0,0.00389168,0.00389168,0,3.89168e-05,0,0.245601,0.245601,0,1.69334,1.69334,0,0.0169334,0,-0.00920813,-0.00920813,0,-0.00527524,-0.00527524,0,-5.27524e-05,
86.1004,0.107524,0.016003,0.016003,0,-0.0112406,-0.0112406,0,-0.000112406,-0.194707,-0.901429,-0.901429,0,-3.3209,-3.3209,0,-0.033209,2.06379,2.29776,2.29776,0,1.0782,1.0782,0,0.010782,-0.298287,-0.1424,-0.1424,0,-0.0602725,-0.0602725,0,-0.000602725,0,-0.000397215,-0.000397215,0,0.00111261,0.00111261,0,1.11261e-05,0,0.265641,0.265641,0,2.26621,2.26621,0,0.0226621,0,-0.0090975,-0.0090975,0,0.0190929,0.0190929,0,0.000190929,
87.1984,0.114232,0.0171484,0.0171484,0,0.189187,0.189187,0,0.00189187,-0.194303,-0.935003,-0.935003,0,-3.11507,-3.11507,0,-0.0311507,2.06473,2.31056,2.31056,0,1.04331,1.04331,0,0.0104331,-0.299634,-0.148199,-0.148199,0,-0.0463888,-0.0463888,0,-0.000463888,0,0.00119679,0.00119679,0,0.011344,0.011344,0,0.00011344,0,0.290258,0.290258,0,1.7958,1.7958,0,0.017958,0,-0.00933591,-0.00933591,0,0.0212149,0.0212149,0,0.000212149,
